FacilityID,FacilityName,VOCs,TSP,SOx,NOx,Total,Total(不含VOCs)
S3400455,杉泰實業社,0,0,0.001,0.023,0.024,0.024
T43A1014,三崎企業有限公司,0,0,0.002,0.022,0.024,0.024
T46A0734,耕耘畜牧場,0,0,0.001,0.023,0.024,0.024
U9103504,香城大飯店股份有限公司花蓮分公司,0,0,0,0.024,0.024,0.024
B0505646,力興隆有限公司,1.768,0,0.002,0.021,1.791,0.023
P46A4794,台灣果袋機械有限公司,0.586,0,0,0.023,0.609,0.023
L8602193,總展工業股份有限公司,0.559,0,0,0.023,0.582,0.023
L05A0158,鼎鍊實業有限公司,0.219,0,0.002,0.021,0.242,0.023
L0507691,天保工業股份有限公司,0.19,0,0.002,0.021,0.213,0.023
L9501908,益昌企業社,0.159,0,0.002,0.021,0.182,0.023
L9501864,勝新發企業社,0.158,0,0.002,0.021,0.181,0.023
T4201440,錦達工業股份有限公司屏東廠,0.06,0,0.007,0.016,0.083,0.023
S3400142,允良機械股份有限公司,0.035,0,0.002,0.021,0.058,0.023
R1004854,宏菖實業有限公司,0.023,0.001,0.013,0.009,0.046,0.023
B23B1323,台灣椿中島股份有限公司,0.003,0,0,0.023,0.026,0.023
N08A6286,普大成企業股份有限公司,0.001,0,0,0.023,0.024,0.023
E2002594,人杰老四川餐飲管理顧問股份有限公司,0,0,0,0.023,0.023,0.023
F07A8386,京展工業有限公司,0,0,0.002,0.021,0.023,0.023
F1300138,辛光金屬工業股份有限公司,0,0,0.002,0.021,0.023,0.023
F1505688,唯一鋁業有限公司,0,0,0.014,0.009,0.023,0.023
R1404845,勤富企業社,0,0,0.002,0.021,0.023,0.023
E4800365,高雄市政府工務局養護工程處拌合場,0.023,0,0.005,0.017,0.045,0.022
H45B0836,優美彩藝包裝股份有限公司,8.258,0.016,0,0.006,8.28,0.022
Q6901499,台灣日邦樹脂股份有限公司,6.957,0.022,0,0,6.979,0.022
K7200362,承化實業股份有限公司,4.969,0,0.006,0.016,4.991,0.022
F15A5910,貫倫實業有限公司,3.58,0,0.002,0.02,3.602,0.022
B24A8664,三發自行車工業股份有限公司精密園區廠,3.074,0,0,0.022,3.096,0.022
F1304725,花王企業股份有限公司,2.83,0.022,0,0,2.852,0.022
S1665430,良有企業有限公司,1.437,0,0,0.022,1.459,0.022
H43B6379,台灣鑽石工業股份有限公司中壢廠,1.415,0,0,0.022,1.437,0.022
T5100362,政億窗飾材料股份有限公司,1.329,0,0.002,0.02,1.351,0.022
F0712376,大于企業股份有限公司,0.859,0,0.007,0.015,0.881,0.022
B2301780,展華化學工業股份有限公司台中廠,0.671,0,0.013,0.009,0.693,0.022
S2603514,萬蕙昇股份有限公司高雄廠,0.352,0,0.002,0.02,0.374,0.022
L0401836,明光熱處理股份有限公司,0.279,0,0.002,0.02,0.301,0.022
B0300025,伍輝金屬工業股份有限公司霧峰廠,0.27,0,0.002,0.02,0.292,0.022
R0400790,雙龍興實業廠股份有限公司,0.188,0,0,0.022,0.21,0.022
N1601872,大河凡而精機廠股份有限公司,0.091,0,0.004,0.018,0.113,0.022
H46A1496,興普科技股份有限公司內溪廠,0.091,0.022,0,0,0.113,0.022
L9900778,昆湖企業股份有限公司,0.025,0,0.002,0.02,0.047,0.022
B25B4852,和明鋁業企業社,0.017,0,0.012,0.01,0.039,0.022
L9302414,達晟橡膠股份有限公司,0.015,0,0.013,0.009,0.037,0.022
I2603964,良仁企業社,0.002,0,0.013,0.009,0.024,0.022
I2605315,鈺昌油行,0.001,0,0.013,0.009,0.023,0.022
E1508239,花鄉旅館,0,0,0.013,0.009,0.022,0.022
E5003771,維多利亞旅館,0,0,0.013,0.009,0.022,0.022
H4219201,威尼斯健康有限公司,0,0,0,0.022,0.022,0.022
I2602092,嘉義市肉品市場股份有限公司,0,0,0,0.022,0.022,0.022
L0402744,世源自動化科技有限公司,0,0,0.013,0.009,0.022,0.022
L0411341,華富工業有限公司,0,0,0.013,0.009,0.022,0.022
L8602326,光甫實業股份有限公司,0,0,0.002,0.02,0.022,0.022
L8603654,聯昇企業社,0,0,0.013,0.009,0.022,0.022
N08A2511,彰鋁實業有限公司,0,0,0,0.022,0.022,0.022
R1001031,應元化學工業股份有限公司,0,0,0.013,0.009,0.022,0.022
R1001764,英利五金實業股份有限公司,0,0,0,0.022,0.022,0.022
R1406527,上豪便當廠,0,0,0,0.022,0.022,0.022
T42A7245,智相科技股份有限公司,0,0,0.011,0.011,0.022,0.022
W0500053,浯江大飯店股份有限公司,0,0,0,0.022,0.022,0.022
H53A3798,錦源水泥製品股份有限公司大潭廠,1.269,0.021,0,0,1.29,0.021
L9500849,弘錩木業有限公司,0.719,0,0,0.021,0.74,0.021
L9400326,宏名鑄造廠股份有限公司,0.304,0,0.014,0.007,0.325,0.021
D1002891,安森科技材料股份有限公司,0,0,0,0.021,0.021,0.021
D32A1272,州巧科技股份有限公司台南廠,0,0,0,0.021,0.021,0.021
F0101373,新北市立聯合醫院(板橋院區),0,0,0,0.021,0.021,0.021
H4215927,住都飯店股份有限公司,0,0,0,0.021,0.021,0.021
J5500768,十全特好食品股份有限公司,0,0,0,0.021,0.021,0.021
N0713800,金雨企業股份有限公司,0,0,0,0.021,0.021,0.021
N0800906,台一五金工業股份有限公司,0,0,0,0.021,0.021,0.021
P4606676,捷獅實業股份有限公司,0,0,0,0.021,0.021,0.021
P46A3281,盛發興食品股份有限公司,0,0,0,0.021,0.021,0.021
R8400881,行政院衛生署新營醫院,0,0,0,0.021,0.021,0.021
S1602620,哈哈醬園股份有限公司,0,0,0,0.021,0.021,0.021
S2800111,明德食品工業股份有限公司阿蓮廠,0,0,0,0.021,0.021,0.021
F0204002,振發實業股份有限公司,1.266,0,0.002,0.019,1.287,0.021
H4900878,達生機械廠股份有限公司,1.003,0,0.002,0.019,1.024,0.021
L9202259,歷鑫股份有限公司,0.116,0,0.019,0.002,0.137,0.021
L0400624,守誠機械鑄造股份有限公司,0.08,0,0.015,0.006,0.101,0.021
R1402001,合德五金塗裝加工所,0.01,0,0.002,0.019,0.031,0.021
E5003253,瑞明鐵工廠,0.004,0,0.012,0.009,0.025,0.021
L8602148,丞泰企業工廠,0,0,0.002,0.019,0.021,0.021
N0805778,仁愛金屬工業股份有限公司,0,0,0.012,0.009,0.021,0.021
N1806082,冠保企業社,2.428,0,0.001,0.019,2.448,0.02
S16A0333,騰陽科技有限公司,1.056,0,0,0.02,1.076,0.02
L9300081,鍵源金屬股份有限公司,0.78,0,0,0.02,0.8,0.02
C1501350,北都汽車股份有限公司大武崙分公司,0.647,0,0.012,0.008,0.667,0.02
J5901827,展宇科技材料股份有限公司第二廠,0.486,0,0.001,0.019,0.506,0.02
L8602344,翌勤工業股份有限公司,0.396,0,0,0.02,0.416,0.02
D0300487,展旺生命科技股份有限公司南科分公司南科第二廠區,0.264,0,0,0.02,0.284,0.02
B23B1036,永輪工業股份有限公司,0.252,0,0,0.02,0.272,0.02
L91A1211,九壽實業股份有限公司台中一廠,0.214,0,0,0.02,0.234,0.02
Q7195333,森懋木業有限公司,0.157,0,0.001,0.019,0.177,0.02
V7506742,連誠汽車股份有限公司,0.143,0,0.012,0.008,0.163,0.02
L8800742,甲隆鋼鐵股份有限公司,0.086,0,0.014,0.006,0.106,0.02
S16A1292,博森企業股份有限公司,0.046,0,0.007,0.013,0.066,0.02
D32A1450,同心工作所,0.02,0,0.006,0.014,0.04,0.02
B0404500,介華工業有限公司,0,0,0,0.02,0.02,0.02
D1004537,誠益實業社,0,0,0.012,0.008,0.02,0.02
D9700170,頂益食品有限公司,0,0,0,0.02,0.02,0.02
F0602722,財團法人台灣省私立台北仁濟院附設仁濟療養院新莊分院,0,0,0,0.02,0.02,0.02
L0000937,辰鉅表面處理股份有限公司,0,0,0,0.02,0.02,0.02
L00A0658,巧口樂實業股份有限公司,0,0,0.012,0.008,0.02,0.02
L0503193,渼盛工業股份有限公司,0,0,0,0.02,0.02,0.02
L8601829,山榮木業股份有限公司二廠,0,0,0.001,0.019,0.02,0.02
L9400111,金壕工業股份有限公司,0,0,0,0.02,0.02,0.02
L9401805,徐浩凱企業股份有限公司,0,0,0.012,0.008,0.02,0.02
O1708301,南興食品股份有限公司,0,0,0,0.02,0.02,0.02
P6304184,恒量屠宰場,0,0,0.01,0.01,0.02,0.02
S2010340,長勝食品廠,0,0,0,0.02,0.02,0.02
S2501515,啟雍實業股份有限公司,0,0,0.001,0.019,0.02,0.02
T4900279,上芳食品股份有限公司,0,0,0.012,0.008,0.02,0.02
I26A8443,欣新揚企業股份有限公司,0.148,0,0.011,0.009,0.168,0.02
P46A5386,舜田金屬股份有限公司,0.07,0,0.011,0.009,0.09,0.02
L0101153,尉順鋼鐵機械股份有限公司,0.066,0,0.011,0.009,0.086,0.02
B9402548,喬渝金屬有限公司,0.054,0,0.011,0.009,0.074,0.02
H5395120,輔仁理化工廠股份有限公司觀音廠,0,0,0.011,0.009,0.02,0.02
K7101186,安得紙業股份有限公司,2.886,0.002,0.001,0.016,2.905,0.019
N0720467,豪成實業股份有限公司,2.635,0,0,0.019,2.654,0.019
L9100287,愛地雅工業股份有限公司,2.106,0.001,0,0.018,2.125,0.019
R03A1002,茂迪股份有限公司園區分公司五廠,1.805,0.019,0,0,1.824,0.019
O1747826,晶元光電股份有限公司二廠,1.045,0,0.005,0.014,1.064,0.019
H42A3175,友霖生技醫藥股份有限公司桃園製藥廠,0.823,0,0,0.019,0.842,0.019
K7704829,台灣瑞穗食品股份有限公司銅鑼工廠,0.696,0,0,0.019,0.715,0.019
L0501886,永翔化學工業股份有限公司,0.654,0.019,0,0,0.673,0.019
L02A0618,又華股份有限公司龍井廠,0.495,0,0.01,0.009,0.514,0.019
I26B1573,台灣史丹利安防系統股份有限公司,0.492,0,0,0.019,0.511,0.019
S2605107,帛禾鐵工廠股份有限公司,0.388,0.001,0,0.018,0.407,0.019
D3200939,典雅實業廠股份有限公司,0.236,0,0.001,0.018,0.255,0.019
N1100487,維豐橡膠股份有限公司,0.175,0,0,0.019,0.194,0.019
L0101126,鑫綠泰鑄造廠股份有限公司,0.146,0,0.006,0.013,0.165,0.019
L8602308,恩裕實業有限公司,0.09,0,0.001,0.018,0.109,0.019
H4641561,國丹機械鑄造廠有限公司,0.074,0,0.016,0.003,0.093,0.019
J5904846,資生堂股份有限公司新竹工廠,0.059,0,0,0.019,0.078,0.019
N08A2917,忠殷金屬企業股份有限公司,0.053,0,0.001,0.018,0.072,0.019
N09A1776,葆上股份有限公司二廠,0.043,0,0,0.019,0.062,0.019
B1900118,金守誠鑄造股份有限公司,0.034,0,0.011,0.008,0.053,0.019
F06A7482,裕興工業股份有限公司,0.005,0,0.011,0.008,0.024,0.019
L8900434,元發五金工廠,0.003,0,0.011,0.008,0.022,0.019
A4301892,榮彬食品有限公司,0,0,0,0.019,0.019,0.019
D2809456,美芝城實業股份有限公司,0,0,0,0.019,0.019,0.019
E48A1497,博愛春風時尚旅館,0,0,0.011,0.008,0.019,0.019
E5100980,金馬大飯店有限公司,0,0,0.011,0.008,0.019,0.019
E5101021,儂來旅館,0,0,0.011,0.008,0.019,0.019
E5101174,大通大飯店有限公司,0,0,0.011,0.008,0.019,0.019
E5200921,愛迪亞旅館,0,0,0.011,0.008,0.019,0.019
E5301889,陽光大飯店股份有限公司,0,0,0,0.019,0.019,0.019
H4205949,住都飯店股份有限公司,0,0,0,0.019,0.019,0.019
H4406473,桔揚股份有限公司,0,0,0.001,0.018,0.019,0.019
H5204375,新屋屠宰場,0,0,0,0.019,0.019,0.019
L0419061,齊益企業股份有限公司第二廠,0,0,0.001,0.018,0.019,0.019
L8801070,大豐疫苗科技股份有限公司,0,0,0,0.019,0.019,0.019
L8802531,鈺捷工業股份有限公司,0,0,0,0.019,0.019,0.019
L9800193,功揚企業股份有限公司,0,0,0.001,0.018,0.019,0.019
N0804897,鐘泰企業股份有限公司二廠,0,0,0,0.019,0.019,0.019
P5400892,馬雯琅豆皮廠,0,0,0.011,0.008,0.019,0.019
R8800578,盈昌塗裝企業有限公司,0,0,0,0.019,0.019,0.019
R9204249,全生製藥股份有限公司,0,0,0.011,0.008,0.019,0.019
S15A1108,簡愛汽車旅館,0,0,0.011,0.008,0.019,0.019
S15A3184,鳳甲汽車旅館,0,0,0.011,0.008,0.019,0.019
S1601025,劉先譜食品工業股份有限公司,0,0,0.011,0.008,0.019,0.019
U9505151,美爽爽旅館有限公司,0,0,0,0.019,0.019,0.019
V7502182,統一旅社,0,0,0.011,0.008,0.019,0.019
V7502486,國都商務旅館,0,0,0.011,0.008,0.019,0.019
V8303263,脫線農產行,0,0,0.011,0.008,0.019,0.019
F0702656,金亞金屬工業股份有限公司,1.796,0,0.001,0.017,1.814,0.018
R10A1150,恒耀國際股份有限公司保安廠,0.865,0,0.001,0.017,0.883,0.018
L8602166,喻翔工業股份有限公司,0.49,0,0.001,0.017,0.508,0.018
N2207529,代通有限公司,0.119,0,0.001,0.017,0.137,0.018
F04B3358,金軒揚食品有限公司,0,0,0.001,0.017,0.018,0.018
J5795016,大冶電子科技股份有限公司,0,0,0.008,0.01,0.018,0.018
L0502641,厚達工業社,0,0,0.008,0.01,0.018,0.018
L05A2055,台灣植物奈米生技股份有限公司,0,0,0.01,0.008,0.018,0.018
M3301416,豐聖興業股份有限公司,3.631,0,0,0.018,3.649,0.018
S2600371,華宏新技股份有限公司,0.89,0.018,0,0,0.908,0.018
H5308798,純祥實業股份有限公司觀音廠,0.682,0,0,0.018,0.7,0.018
H4882295,邑昇實業股份有限公司龜山廠,0.599,0.018,0,0,0.617,0.018
F1806171,北都汽車股份有限公司深坑分公司,0.57,0,0.011,0.007,0.588,0.018
P46A1592,京和科技股份有限公司雲林廠,0.42,0,0,0.018,0.438,0.018
F07A6637,聲嘉企業股份有限公司,0.358,0,0,0.018,0.376,0.018
R8800201,三恒金屬股份有限公司,0.292,0,0.011,0.007,0.31,0.018
E1601977,台力橡膠股份有限公司岡山廠,0.28,0,0,0.018,0.298,0.018
H5305171,德鉅企業股份有限公司觀音廠,0.098,0,0,0.018,0.116,0.018
N2302216,佑盛橡膠工業股份有限公司,0.023,0,0.011,0.007,0.041,0.018
B9101046,瑞源豆類股份有限公司,0,0,0,0.018,0.018,0.018
D2803436,明新食品企業股份有限公司,0,0,0,0.018,0.018,0.018
F0204879,憲興工業社,0,0,0,0.018,0.018,0.018
F0601734,亞力電機股份有限公司新莊廠,0,0,0.011,0.007,0.018,0.018
N2705253,田中建新碾米工廠,0,0,0,0.018,0.018,0.018
Q67A0788,臺鹽實業股份有限公司七股鹽場鹽品廠,0,0,0,0.018,0.018,0.018
R1009297,煇清企業有限公司,0,0.018,0,0,0.018,0.018
R1204943,劦鎰螺絲有限公司,0,0,0.007,0.011,0.018,0.018
S24A1018,佳琪食品股份有限公司鳥松廠,0,0,0,0.018,0.018,0.018
L9101257,台灣中油股份有限公司油品行銷事業部台中營業處(台中港供油服務中心),3.181,0.001,0.003,0.013,3.198,0.017
L9401672,台灣佳能股份有限公司北環新廠,1.804,0.017,0,0,1.821,0.017
F06A6454,金泰豐興業有限公司,1.75,0,0.001,0.016,1.767,0.017
F1101466,北都汽車股份有限公司汐止分公司,0.421,0,0.01,0.007,0.438,0.017
F0709397,有聯膠帶股份有限公司,0.218,0,0.01,0.007,0.235,0.017
N2806228,東藝印花興業,0.197,0,0.001,0.016,0.214,0.017
R1403722,超全靜電粉體塗裝廠,0.175,0,0.001,0.016,0.192,0.017
S22A0416,清南企業股份有限公司,0.13,0,0.009,0.008,0.147,0.017
L9300429,寶億工業股份有限公司,0.093,0,0.015,0.002,0.11,0.017
N0808555,泰鋒隆實業股份有限公司,0.027,0,0.01,0.007,0.044,0.017
H5302607,利津實業有限公司,0.022,0,0.001,0.016,0.039,0.017
L0200713,仕銓鑄造有限公司,0.011,0,0.016,0.001,0.028,0.017
F06A4012,光益橡膠企業有限公司,0.011,0,0.01,0.007,0.028,0.017
O1708436,詠大工業橡膠股份有限公司,0.01,0,0.01,0.007,0.027,0.017
P49A0361,協億油行,0.006,0,0.01,0.007,0.023,0.017
B2302821,福順(股)公司(台中福華大飯店),0,0,0,0.017,0.017,0.017
B2401374,衛達化學製藥股份有限公司,0,0,0,0.017,0.017,0.017
B99A0079,甘醇香酒莊,0,0,0.01,0.007,0.017,0.017
C1504744,金正利食品廠有限公司,0,0,0.01,0.007,0.017,0.017
E5200869,崧泰大旅社有限公司,0,0,0.01,0.007,0.017,0.017
E5400850,海霸王股份有限公司,0,0,0,0.017,0.017,0.017
E56A4930,河堤國際商旅股份有限公司,0,0,0.01,0.007,0.017,0.017
F0621950,吳金祥養豬場,0,0,0.01,0.007,0.017,0.017
F0803309,良品窯業股份有限公司,0,0,0.01,0.007,0.017,0.017
G30A4403,建成豆腐店,0,0,0.01,0.007,0.017,0.017
G30A4413,康記豆腐店,0,0,0.01,0.007,0.017,0.017
G30A5986,長輝豆干店,0,0,0.01,0.007,0.017,0.017
H46A1357,昇捷國際開發股份有限公司,0,0,0,0.017,0.017,0.017
H5109437,仁福畜牧場,0,0,0.01,0.007,0.017,0.017
I2603526,益詳食品有限公司,0,0,0.01,0.007,0.017,0.017
I26A6992,台榮釀造食品工廠,0,0,0.01,0.007,0.017,0.017
K80A0519,福利企業股份有限公司三義分公司,0,0,0,0.017,0.017,0.017
L0401701,松祐金屬工業有限公司,0,0,0.01,0.007,0.017,0.017
L0402753,薪豐壓鑄股份有限公司,0,0,0.007,0.01,0.017,0.017
L05A2689,味源醬園,0,0,0.01,0.007,0.017,0.017
L9406935,鑫連峰有限公司,0,0,0.01,0.007,0.017,0.017
L9895003,惠嘉電實業股份有限公司,0,0,0.01,0.007,0.017,0.017
N0805438,永清實業股份有限公司　　,0,0,0.01,0.007,0.017,0.017
N0807307,台鈺企業社,0,0,0.01,0.007,0.017,0.017
N0809909,金正豐企業有限公司,0,0,0,0.017,0.017,0.017
N0809990,寶旺環保科技股份有限公司,0,0,0,0.017,0.017,0.017
N0907722,長慶浮雕印花股份有限公司,0,0,0.01,0.007,0.017,0.017
N1109757,元太畜產股份有限公司,0,0,0.01,0.007,0.017,0.017
N1904583,鎮彰企業有限公司,0,0,0.01,0.007,0.017,0.017
N2205212,慶興蠟燭廠,0,0,0.01,0.007,0.017,0.017
P5000150,欣泰行,0,0,0.01,0.007,0.017,0.017
P54A0300,坤桂貿易有限公司,0,0,0.01,0.007,0.017,0.017
Q69A4601,花果椿妝股份有限公司,0,0,0,0.017,0.017,0.017
Q7196090,財團法人嘉義縣新港奉天宮香客大樓,0,0,0,0.017,0.017,0.017
Q73A0168,保證責任嘉義縣東石雜糧生產合作社,0,0,0.01,0.007,0.017,0.017
R88A0289,會理化工有限公司,0,0,0.01,0.007,0.017,0.017
T45A0343,河堤時尚旅店有限公司,0,0,0.01,0.007,0.017,0.017
T47A1262,台灣汎生製藥廠股份有限公司屏東農科分公司,0,0,0,0.017,0.017,0.017
T54A0461,升元成農產品園,0,0,0.01,0.007,0.017,0.017
T5500184,台田醬園,0,0,0.01,0.007,0.017,0.017
X0405735,新來來租賃行,0,0,0.01,0.007,0.017,0.017
N0809632,浤達股份有限公司,1.83,0.003,0,0.013,1.846,0.016
H4304303,大格化學工業股份有限公司中壢廠,1.213,0.016,0,0,1.229,0.016
Q7700585,信孚產業股份有限公司嘉義廠,1.174,0,0,0.016,1.19,0.016
H4305113,中日金屬化工股份有限公司中壢工廠,1.14,0,0,0.016,1.156,0.016
Q7704421,千多實業股份有限公司水上廠,0.8,0.016,0,0,0.816,0.016
S2006024,捷欣股份有限公司,0.776,0.006,0,0.01,0.792,0.016
S1603789,毅豐橡膠工業股份有限公司二廠,0.749,0.016,0,0,0.765,0.016
R1402092,富慶企業股份有限公司,0.533,0.016,0,0,0.549,0.016
S20A0852,德豐國際科技股份有限公司,0.433,0,0,0.016,0.449,0.016
S1900050,川興合板股份有限公司,0.289,0,0.001,0.015,0.305,0.016
R9700871,加合樹脂企業股份有限公司,0.232,0.004,0,0.012,0.248,0.016
L0500049,佳鍊工業股份有限公司,0.161,0,0.001,0.015,0.177,0.016
N18A0816,祥益昌企業有限公司,0.15,0,0.001,0.015,0.166,0.016
O17K6622,台灣美日先進光罩股份有限公司力行七路廠,0.12,0,0,0.016,0.136,0.016
L8803289,德裕興業有限公司,0.083,0,0.013,0.003,0.099,0.016
L93A0758,銀泰科技股份有限公司厚生廠,0.07,0,0.001,0.015,0.086,0.016
N1807141,純新工業社,0.067,0,0,0.016,0.083,0.016
L9201216,劦晟特殊鑄造股份有限公司,0.056,0,0.009,0.007,0.072,0.016
L02A1577,勤農畜產有限公司,0.016,0,0,0.016,0.032,0.016
Q6901622,宗進金屬股份有限公司,0.016,0,0.005,0.011,0.032,0.016
O1719420,台寶玻璃工業股份有限公司,0.01,0,0.002,0.014,0.026,0.016
R9701092,中國化學製藥股份有限公司台南官田工廠,0.001,0,0,0.016,0.017,0.016
B9301260,晉越企業股份有限公司豐洲廠,0,0,0.013,0.003,0.016,0.016
E5406058,台灣金剛錮鎂股份有限公司前鎮廠,0,0,0.001,0.015,0.016,0.016
L9300447,昌侑企業股份有限公司(明錩鋼製傢俱股份有限公司) ,0,0,0.001,0.015,0.016,0.016
M3600343,宏達竹劍股份有限公司,0,0,0.001,0.015,0.016,0.016
O1745644,金益鼎企業股份有限公司,0,0,0,0.016,0.016,0.016
P46A6285,鈺統食品股份有限公司(二廠),0,0,0,0.016,0.016,0.016
Q6800719,佛教慈濟醫療財團法人大林慈濟醫院,0,0.015,0,0.001,0.016,0.016
R88A0170,榮盈工業股份有限公司佳里廠,0,0,0.006,0.01,0.016,0.016
R9701903,合興實業股份有限公司,0,0,0.001,0.015,0.016,0.016
S2902236,英德工業股份有限公司,0,0,0,0.016,0.016,0.016
S3204113,丸長螺絲股份有限公司,0,0,0,0.016,0.016,0.016
H43B1577,三能塗料股份有限公司中壢廠,8.014,0,0.001,0.014,8.029,0.015
S2200782,新福光塗裝工程股份有限公司,7.23,0,0.001,0.014,7.245,0.015
N0720690,峻清企業社,3.056,0,0.001,0.014,3.071,0.015
F09A0986,虹牌實業股份有限公司三峽二廠,2.351,0,0.001,0.014,2.366,0.015
B8603934,鴻鎰企業社,1.3,0,0,0.015,1.315,0.015
B2402764,拓凱實業股份有限公司,1.093,0,0,0.015,1.108,0.015
F10A0311,汎德永業汽車股份有限公司汎德竹圍營業所,0.73,0,0,0.015,0.745,0.015
S3001514,詠縉企業有限公司,0.667,0,0,0.015,0.682,0.015
Q69A0669,森德皮革有限公司,0.491,0,0.009,0.006,0.506,0.015
N0717433,順盛五金企業社,0.21,0,0.001,0.014,0.225,0.015
B2301404,墩豐機械工業(股)公司,0.118,0,0.01,0.005,0.133,0.015
L0400982,守巧工業股份有限公司,0.097,0,0,0.015,0.112,0.015
F0601154,永振機械鑄造有限公司,0.092,0,0.011,0.004,0.107,0.015
L8603341,豐機工業股份有限公司,0.056,0,0.008,0.007,0.071,0.015
